Timestamp,Temperature (°C),Vibration (mm/s),Pressure (bar),Flow Rate (L/min),Efficiency (%)
2024-01-01 00:23:00,81.66819280929914,1.9625581375099823,2.516565961428257,101.8105094914358,73.937672889221
2024-01-01 00:24:00,70.82902953063109,6.906018571705621,1.841357360108748,230.873970282932,78.10875179445412
2024-01-01 00:24:00,83.11930706161071,2.2903028181817167,2.714315355764576,167.13438830004873,71.80093171984672
2024-01-01 00:25:00,70.37795715885001,2.719546108117904,2.9616860633157263,443.5344135179882,90.60601296940824
2024-01-01 00:25:00,73.23649602498196,2.6931848461273176,3.104634215204148,480.3462197710276,76.79003041510273
2024-01-01 00:26:00,76.61877533615747,3.291186477044832,3.090133128324614,210.36652741810448,69.09282007468178
2024-01-01 00:26:00,74.99760640965748,0.9459645796854376,2.994277993036763,164.23279764237805,92.14182789998692
2024-01-01 00:27:00,77.17446481338669,0.5819818929037063,3.3942687245687893,361.7800790586461,62.19576078344789
2024-01-01 00:27:00,80.94237483251761,0.3313961061619156,1.629377062517698,294.438662961068,75.85066372049894
2024-01-01 00:28:00,74.80674115586338,4.174508230702762,2.392406959981501,106.83851413445966,68.35583649638609
2024-01-01 00:29:00,73.000913344627,0.8038859420278144,2.707235761252613,175.72894627325778,80.82107086794956
2024-01-01 00:29:00,73.42778104851185,1.192037344597802,2.180854840915739,339.4273460514878,63.431516370404246
2024-01-01 00:30:00,59.58718912428381,5.712377460916477,2.5158702089633715,382.9725191655126,78.27399966534219
2024-01-01 00:30:00,71.75933783056111,0.8277725750127067,2.712927843468657,220.39447659455948,84.60055984521705
2024-01-01 00:31:00,78.16857950362598,3.131722932384033,2.152919978067316,264.6844541037036,75.21500261121545
2024-01-01 00:31:00,79.51529083368466,3.077064561935874,2.604921956389394,479.5081963269241,84.56584243175115
2024-01-01 00:32:00,69.14416166099382,0.6540674964725348,1.637074675931107,207.9432551479821,76.24173085396903
2024-01-01 00:32:00,75.94239495544743,5.975030705825377,2.941744303200727,342.38981167623365,92.10131988198256
2024-01-01 00:33:00,68.68482323211467,3.106671418750611,3.084208079095939,413.8387272844004,84.62924625485506
2024-01-01 00:33:00,75.50827880783015,1.90060603640274,3.185128204556056,346.6681469340168,85.9048469614937
2024-01-01 00:34:00,62.44888929479794,2.638442000966841,2.0823207086908355,371.2937915075924,81.80773450784996
2024-01-01 00:34:00,71.60647933944195,0.1677739733789044,2.810598232157351,487.5533398215524,75.85299007562845
2024-01-01 00:35:00,85.4313205040404,3.8987751841205194,2.450664041312669,465.12397393187655,71.29672534438144
2024-01-01 00:35:00,77.10154908742602,6.934826310210267,3.167933610763693,252.38682825946856,66.62184136024062
2024-01-01 00:36:00,72.28600514141517,4.410493799739112,3.350588643158364,389.7317309212734,71.96939202795144
2024-01-01 00:36:00,68.70498636515924,4.121387155221308,1.6295719105799271,116.37347835218148,82.4841069907464
2024-01-01 00:37:00,74.18183164571255,1.7123643443996812,3.107249597717475,311.71502056012594,89.3938279580871
2024-01-01 00:37:00,72.85161936462703,1.0279766025635375,2.623700350994283,128.44801476590928,82.14443253126277
2024-01-01 00:38:00,79.3798691895629,5.845984765997336,3.250642870232192,154.19309477351112,77.32988029824072
2024-01-01 00:38:00,77.45778959701293,5.0733292134978445,2.356762643647015,499.8863142178263,71.36145856363612
2024-01-01 00:39:00,75.62331696703778,3.3736313537772427,2.0687676967942474,465.13705316573805,81.17593765540626
2024-01-01 00:39:00,64.11610149514075,1.4699751802060657,2.7207061034943294,418.30097306162975,88.53323303538865
2024-01-01 00:40:00,72.32377148029802,9.269776885910389,1.6890384601414965,149.64094537355774,87.5202885630169
2024-01-01 00:40:00,66.51770922776765,4.193223989559161,3.437622474470651,375.9592448480488,75.21877194331562
2024-01-01 00:41:00,67.05886450646089,0.9415199170869092,2.861932351872809,125.72134977806569,82.14154144679277
2024-01-01 00:41:00,74.11549954754578,5.832845903378927,2.9252487644040053,496.8419427318015,72.65402000701947
2024-01-01 00:42:00,72.38273785082771,4.196649264883337,2.21814161268052,364.8303736550861,71.22513530435951
2024-01-01 00:42:00,75.58520517790632,15.375446772083013,2.049350264073593,408.69710974420457,91.46491633918096
2024-01-01 00:43:00,78.13699242810671,1.6660522996275238,3.4815171071641107,169.5827883534347,63.31332055328663
2024-01-01 00:43:00,77.80207316104352,0.7214784718153486,1.5528985788346337,296.35839085887574,73.96414360289018
2024-01-01 00:44:00,75.10990776321802,0.7615067428052718,2.63221518006835,474.7842378712871,80.56895735745363
2024-01-01 00:44:00,81.5008826340657,2.8486784947439245,1.7898932925651865,116.0324003496159,74.3248524232323
2024-01-01 00:45:00,76.02000190538845,2.575074883884999,2.77851034163358,269.51543822043243,60.04830176334147
2024-01-01 00:45:00,78.57955208064405,1.0192277607654237,2.0675019071601404,133.68774567467594,94.45454110212414
2024-01-01 00:46:00,76.15270793425364,1.8549124879055945,3.306424993621049,474.4613087898291,65.10049106578875
2024-01-01 00:46:00,73.16488790684187,1.1887811148772531,1.5404583206962228,392.72895493825206,76.1708809660208
2024-01-01 00:47:00,74.34149873070045,6.035967603785189,3.4484998977605223,270.7572669780751,86.49403539767685
2024-01-01 00:47:00,68.45134012816185,2.5511002758180843,2.2808338863290825,222.5860425092452,85.98670341015466
2024-01-01 00:48:00,73.97353739185743,2.0715646143442425,2.5093693292162715,454.9375325874644,87.1927308765782
2024-01-01 00:49:00,80.60064703165521,4.273056246471485,1.8997598109707792,144.77344291519407,77.32988029824072
2024-01-01 00:49:00,79.16472721412521,2.191194043026772,1.5760944132505563,480.042757491311,77.90383138817428
2024-01-01 00:50:00,78.16291399821098,5.560017129397382,1.675966081552975,107.66423281994348,76.27541611195099
2024-01-01 00:50:00,77.60397152846376,2.514612701783068,3.0936948837544422,106.30017907531229,86.84608729052809
2024-01-01 00:51:00,71.25808409654483,2.138770407441353,1.6824712812990048,252.4620659939673,63.41523533530214
2024-01-01 00:51:00,82.82910297047057,3.7629276293486695,1.9570803762519355,274.87908877565656,69.92619655455981
2024-01-01 00:52:00,72.60651809496028,0.5263068343140619,3.13651875895071,212.9131506551101,93.83384542955253
2024-01-01 00:53:00,81.58675652326005,1.6202579259514844,2.00601713788803,414.5636666802533,87.56537818332203
2024-01-01 00:53:00,76.01741001726144,7.770435187362215,2.87842193983843,418.82776538440487,66.34391194438346
2024-01-01 00:54:00,79.85863154880252,1.475620636048118,3.475917936703905,120.58949287627826,78.35044940428224
2024-01-01 00:54:00,78.0362750887746,1.6144249654968117,2.5158702089633715,372.4981327074898,77.26591296071453
2024-01-01 00:55:00,71.79950174141547,2.490306242142186,2.772085913287082,255.0691770974297,64.63069604216598
2024-01-01 00:55:00,72.2336617065662,7.350644046214105,2.74835963284232,330.70885045302145,83.86491536027505
2024-01-01 00:56:00,75.29830946848489,3.141488576647724,1.964560146298589,245.3020214293376,92.97226338408448
2024-01-01 00:56:00,78.75781612701086,4.081209007336268,2.905388081825543,333.19268683624045,62.24409982216862
2024-01-01 00:57:00,71.121070053437,5.009592200478181,2.767609704294193,188.3242192339228,74.24579070042631
2024-01-01 00:57:00,82.40496202058746,3.199898039461793,2.388839956482508,417.5759688415935,74.32532571017367
2024-01-01 00:58:00,84.11231671496896,2.153513340023544,2.2268081487740647,388.773861091147,66.07504486462707
2024-01-01 00:58:00,75.05868184860968,3.3358004380297968,1.7441003102736976,139.86544900694912,69.19203434213789
2024-01-01 00:59:00,78.12303322447138,2.477372285380403,2.1673761864226986,386.8378161692896,73.46073175718347
2024-01-01 00:59:00,75.07516962770896,1.87302581484743,2.168393243883292,172.81349995770134,77.5074762463627
2024-01-01 01:00:00,72.5618046325071,5.628325644542997,2.927088211916428,352.835937852479,92.00967790677991
2024-01-01 01:00:00,74.62585728340402,10.695015559004617,1.785651458799892,438.2017506889515,74.33212857618562
2024-01-01 01:01:00,68.97845533730245,2.751776934212822,2.0023880650692254,458.89702652448375,69.99545813453615
2024-01-01 01:01:00,65.22456943040925,1.8309691417283704,2.8464675699801267,297.639932330321,78.31420355828864
2024-01-01 01:02:00,73.08291029015534,3.927886695547699,3.4204043340738304,223.3823025088361,60.560597698864186
2024-01-01 01:02:00,76.07492268166376,1.3059633428157025,2.9594572316844383,310.09143661792785,73.91647527721271
2024-01-01 01:03:00,71.75027852346155,3.355118410847699,2.031614467698152,347.5765146464098,62.84079333505096
2024-01-01 01:03:00,67.99665072556726,6.327364810000006,3.022488283066924,407.3590773983563,94.37387594394976
2024-01-01 01:04:00,77.25385208593133,1.0567784092297432,3.0450256149924737,161.76331810597034,86.65156356902634
2024-01-01 01:04:00,75.10990776321802,5.65570847968378,2.8265912495181293,247.99481731319216,91.9268094039281
2024-01-01 01:05:00,72.8449944708353,0.5920706647812429,1.7067207019515211,133.9461298334602,83.5067797079262
2024-01-01 01:05:00,75.10990776321802,2.103618020372999,3.377173590542176,310.98509046396003,82.23633490609045
2024-01-01 01:06:00,70.6115174324172,0.6109669499066875,2.3431735764460395,357.1207305064875,72.55473340970059
2024-01-01 01:06:00,74.88677934931813,1.8082859176177328,1.6481570645044326,456.4604133626604,91.59354037665946
2024-01-01 01:07:00,67.1349572867525,1.041565991898589,3.1203855583302924,163.92276739431531,79.15142640850875
2024-01-01 01:07:00,74.56095824182573,2.973256809968482,3.4052017776425587,169.91240636179452,83.97393682494307
2024-01-01 01:08:00,78.71144253789151,5.285375916670394,2.809338991486328,468.1239111019925,78.9974828565817
2024-01-01 01:08:00,75.20794533779217,4.425238214109486,3.437119652252564,304.12432082579187,86.69940548567781
2024-01-01 01:09:00,72.36114062027286,4.857092095328879,1.740279264653592,315.3710839670572,82.07427985469764
2024-01-01 01:09:00,80.66048440417345,2.829801786818906,2.382846459163961,115.26477470424724,59.7459512473816
2024-01-01 01:10:00,80.18192954293512,0.9148077704274676,1.859944299006576,297.0114211112351,60.76040184847668
2024-01-01 01:10:00,75.10990776321802,0.4513233857072223,2.530350363459778,367.9590943474968,80.40404275422463
2024-01-01 01:11:00,71.2294376010447,2.8631788825946045,2.829555612273824,415.2327187532189,71.9043659815753
2024-01-01 01:11:00,74.81776339870981,2.2749168197203917,3.064925349802526,435.5236561966474,84.63192921100844
2024-01-01 01:12:00,85.58686408210171,2.9753645319501407,3.3023117624317915,358.70713586171763,71.52039809417415
2024-01-01 01:12:00,76.27892126163182,0.8036157607083302,3.1640291988773512,157.5756322365532,84.78603084658859
2024-01-01 01:13:00,69.60669614484723,4.272402284976006,3.1701846805496023,372.0597620512719,77.1643448802739
2024-01-01 01:13:00,75.19899727058008,2.998881861967023,1.6882750653595484,180.00174245684315,84.04389170539234
2024-01-01 01:14:00,76.12316157928038,2.6446836145969,3.0905846863886346,341.80919718358643,84.06247363772162
2024-01-01 01:14:00,68.81323154980416,1.2281743467770758,2.6023239370158584,112.06245196235676,86.60637540189266
2024-01-01 01:15:00,78.36982575855025,2.835231792595689,1.7946588926814286,290.06004160510315,87.07230478057132
2024-01-01 01:15:00,72.02793150711014,0.0985207888861798,3.1076604538482058,175.4880054692483,65.834452658113
2024-01-01 01:16:00,72.51315233429868,6.94407571185403,3.3886523990914816,305.4866739201723,67.76111808990358
2024-01-01 01:16:00,77.50926024679946,3.630644682708514,2.6685308825794314,384.3156494623927,68.60615603408753
2024-01-01 01:17:00,79.40235552714196,1.4210826134407817,2.854379365841922,304.82416564451535,77.32988029824072
2024-01-01 01:17:00,69.93103129515139,3.1346684799470688,2.2659459590026216,219.06151782722705,76.04810441754265
2024-01-01 01:18:00,66.74473302469042,4.417839556501785,2.2494446587316927,312.3076559537022,90.3510330447532
2024-01-01 01:18:00,72.0417817986824,1.2611417815885602,1.7448558913562475,236.5165893665984,58.061405092118
2024-01-01 01:19:00,70.67350362432575,0.2812397173165833,1.782829185537977,338.85764831884035,77.32988029824072
2024-01-01 01:19:00,75.93463526277249,0.8950060219557727,3.4580497353063877,332.64503296384703,80.03223165919646
2024-01-01 01:20:00,74.81391070668113,3.767941746385482,3.482829953837226,269.55292949265333,61.49672453677648
2024-01-01 01:20:00,66.69397797408038,1.6082136789230383,1.5906285944994372,271.2972529566778,74.62776979951467
2024-01-01 01:21:00,72.93094940689052,1.9241207338636048,1.7384921314217887,103.07397926294452,74.75442032072976
2024-01-01 01:21:00,79.61516718617865,1.9487648462512557,2.423921785142884,294.0635179250862,62.8834453191612
2024-01-01 01:22:00,69.51993976064473,1.84643155856061,1.8033376438575823,389.6165436533447,79.18669040080594
2024-01-01 01:22:00,74.79169988309333,8.223302834517758,2.553786245323746,414.4115292559165,80.0449892892293
2024-01-01 01:23:00,75.34375028381785,3.09988338629931,2.8224457314221447,462.04441459677776,90.02537531708367
2024-01-01 01:23:00,77.00732983792264,2.423832256277649,2.3771319010977847,264.4314839534473,78.33033934115613
2024-01-01 01:24:00,60.52907471214208,3.592746359291312,3.2795781326885467,160.9693829175615,91.6521333895828
2024-01-01 01:24:00,74.17893107979253,1.1381936974668068,3.382792778487908,193.31663428577104,91.53555323985135
2024-01-01 01:25:00,72.52753699058925,2.5174923108917087,2.4480147880066347,222.066393367901,91.22417602758948
2024-01-01 01:26:00,74.88661237256329,2.6959390100297185,2.745023057966264,344.8571400249027,83.60483945622356
2024-01-01 01:26:00,66.90155067241687,0.5149988207443712,2.0018012368228284,322.0576754164541,71.47937941217143
2024-01-01 01:27:00,73.07220510018757,3.3813136655977667,1.9707723373199444,414.3155382515528,91.83215089643254
2024-01-01 01:27:00,76.72971833990033,2.913897413293576,2.147291984293421,406.13401021604784,72.36748631031932
2024-01-01 01:28:00,69.0130115684985,3.5668824793487857,2.489564849058378,464.13257725986034,74.00221387937604
2024-01-01 01:28:00,74.41294849827565,1.8488785561440948,2.262486631950476,260.9972038905491,71.68473672638028
2024-01-01 01:29:00,69.9714350978874,2.909901016992757,3.114050480580244,397.47486506734,91.23731203693532
2024-01-01 01:29:00,70.47331916242574,2.9601685207993387,2.904571180438099,386.612009709752,83.30737804110011
2024-01-01 01:30:00,83.00996327306706,0.9574650283830513,2.723453742296684,484.22285459545736,88.84795908680826
2024-01-01 01:31:00,75.37340819727119,4.031218786108367,3.3758889999751407,356.4907617103195,85.72184579070043
2024-01-01 01:31:00,77.47758262072448,1.992046592141972,2.825598820724464,2.1829046629009774,62.82848162027109
2024-01-01 01:33:00,81.3439029420692,2.0840197087439667,2.003501070889518,197.9197899367568,62.227249977820165
2024-01-01 01:33:00,67.33303955540634,7.218447019898134,1.5891161047029891,184.4931020196148,72.96891444528188
2024-01-01 01:34:00,78.01958520741687,0.7979134791509968,2.213738134142029,227.38486492043276,82.36430000035
2024-01-01 01:34:00,74.25423005516379,2.142808474172793,2.538145918892506,334.5661437459054,88.44940954196039
2024-01-01 01:35:00,78.80715312030446,2.059658589622594,2.467837286941009,329.0632138545208,84.76915215909557
2024-01-01 01:35:00,72.58260932502812,0.873521647466611,2.5158702089633715,137.2352708901889,85.39200728465487
2024-01-01 01:36:00,75.10990776321802,0.9741707648724138,2.182862987051152,175.3537848647062,65.21168267428314
2024-01-01 01:37:00,70.0831163852566,1.2508465395146493,2.087034012512584,445.4334539380319,84.66688735447123
2024-01-01 01:37:00,79.3810299583583,7.676238564708623,2.08679059970144,291.5944188889584,79.9686371129886
2024-01-01 01:38:00,73.66893524796754,1.4008395535780165,2.5158702089633715,202.11112585347252,88.90403775435121
2024-01-01 01:38:00,72.89144074078249,2.5728356937769123,2.281819707034816,427.0926689667666,87.32220601993204
2024-01-01 01:39:00,67.14881672959078,3.3234378900989188,2.252869025092505,251.35928687680592,83.92781504268254
2024-01-01 01:39:00,70.91907914061943,2.8229697887484626,2.64166528983074,306.5324751251624,58.25599603766838
2024-01-01 01:40:00,68.91607179459291,7.627731346696822,3.48851504876224,173.4174356747207,82.11310156226591
2024-01-01 01:40:00,76.30592270639815,11.325190662384308,1.9804736438588693,352.7591952608392,64.69650449431933
2024-01-01 01:41:00,76.29797823349477,8.444578666977801,2.693385443057027,184.2733247354964,78.38737104987578
2024-01-01 01:41:00,72.47697702257513,1.6129226286866456,3.039394604330853,117.91346747758618,93.79926792033268
2024-01-01 01:42:00,72.39084729255926,3.642246885695422,2.7260437560418405,353.9170292327706,80.5730572212612
2024-01-01 01:42:00,73.37289364313584,2.555917344035919,2.5064091709670464,270.9932770711457,76.1079090902287
2024-01-01 01:43:00,79.72748652329697,1.6832762055059771,2.099905041978898,100.89908814899688,68.80431401713204
2024-01-01 01:43:00,75.81975740447405,1.609140641289211,2.1929535871806785,335.34053134333647,82.23423300229166
2024-01-01 01:44:00,86.71428504143704,1.9420268848759907,2.002822108430361,224.70124394372704,75.23342291334579
2024-01-01 01:44:00,78.59591690474643,0.5239026005367806,2.904130618749706,391.8185013837429,92.54769974415233
2024-01-01 01:45:00,80.42594458067181,3.956153217398004,2.980506936553926,466.6605121041134,61.46727032080431
2024-01-01 01:46:00,74.0500928825146,2.779310182697179,3.010754024589516,381.01518863690137,61.04467174816712
2024-01-01 01:46:00,65.87511126519442,3.324676412422166,2.0800008276057778,343.14648958323573,67.19459766388448
2024-01-01 01:47:00,73.16428214476385,1.9349548274169408,3.239273453559936,496.4720051625092,68.34891280072806
2024-01-01 01:47:00,70.42183851820771,2.4542618736748194,3.130305190636812,209.30001729281133,60.00053498837994
2024-01-01 01:48:00,74.64976778136018,4.258380385693707,3.0914180511469738,101.85424997614848,94.67153919642402
2024-01-01 01:48:00,75.59024733344887,2.3259020542008626,1.6350696307894086,128.15372185318205,91.62174781891576
2024-01-01 01:49:00,82.27749146039471,1.866784921099589,3.0377098615193967,393.9902609939693,91.48915279579695
2024-01-01 01:50:00,73.83104316200142,3.8602793030152087,3.2939017637963977,135.14771285387502,73.30226520692256
2024-01-01 01:50:00,76.06190043011745,2.5822506919912875,1.691882661019756,372.9248127774991,74.35026106697507
2024-01-01 01:51:00,73.9102454687823,1.6692675024191113,3.053957636193661,117.36526357504805,61.50566491673968
2024-01-01 01:52:00,86.58758115598428,2.7760981082462197,3.3243096075184075,173.58883962795272,92.74735758055576
2024-01-01 01:53:00,82.13117129039883,4.382082846085201,2.108585211491987,295.3718062492446,82.99265461452114
2024-01-01 01:53:00,69.64490218734257,4.210983354607389,2.5247392788234304,397.7552955451897,76.06890183342395
2024-01-01 01:54:00,68.44139783544655,0.7971034695599745,2.151905973106316,205.9941916349997,67.82496835155652
2024-01-01 01:54:00,70.98234519286454,8.644330475078664,1.9875502312496425,173.2034833826853,82.27951592659258
2024-01-01 01:55:00,68.69061278320757,5.45776535399891,1.7058143349347343,236.46005537310327,75.79183384161529
2024-01-01 01:55:00,74.43428731684511,0.54636957594102,2.891877620879358,285.225297649524,94.25371003808851
2024-01-01 01:56:00,67.5495866221169,4.701643364870664,1.961400516342241,280.66178472149534,81.52644166248353
2024-01-01 01:56:00,70.3046837503015,1.1902426644628172,2.027834726913987,232.1335415241991,65.42802064276557
2024-01-01 01:57:00,77.06612724843018,1.4814899414407043,2.7242813890962365,354.9095501054944,65.33281222114852
2024-01-01 01:58:00,69.94704698420702,3.5048224744652003,3.110980086200925,365.6231823750261,70.76452715371961
2024-01-01 01:58:00,76.21993093998823,0.4080468570073756,2.9986455788926243,440.004393781738,71.9524586428645
2024-01-01 01:59:00,62.169403070337935,5.046249018247409,3.2215579684787663,126.68243730895972,92.24561872531156
2024-01-01 01:59:00,65.72033356405782,2.4797461252650805,3.480234654498673,287.5591103336966,65.26884990732094
2024-01-01 02:00:00,69.39360204259107,0.3384774389130101,1.5530156882932893,490.0548436918067,93.01866860894413
2024-01-01 02:00:00,68.98057182813507,1.094253246357567,1.574790100549157,469.17542448227385,76.2344821336905
2024-01-01 02:01:00,70.63702736796924,3.368233690257526,2.36113647836925,248.144445729414,59.27094892923562
2024-01-01 02:01:00,85.27404909319324,3.664635555217651,3.468832979798859,2.90030493032299,69.49359267998027
2024-01-01 02:02:00,73.93184845757307,3.49223487248741,2.5158702089633715,277.21580467015207,64.78533105033925
2024-01-01 02:03:00,68.14578977585496,4.891381844502796,1.7262655487470375,162.42644137220782,85.66031516844622
2024-01-01 02:03:00,76.33605327572528,6.405989249753839,1.8000792262929743,380.9760924559652,79.69165657280539
2024-01-01 02:04:00,66.50285240196241,7.28260668368228,2.735100874007177,397.0301925159736,64.928861609015
2024-01-01 02:04:00,72.98528465695247,3.358927996143225,2.5158702089633715,173.08240638477758,85.63165112292754
2024-01-01 02:05:00,75.85352741377254,0.6625111286753742,1.8073491540147424,159.66435564176084,90.9176730699154
2024-01-01 02:05:00,73.6738562388765,3.5331030034567155,1.9529634580038877,344.95164667353765,75.83400512578235
2024-01-01 02:06:00,70.35608315008292,1.4068511705490516,2.284341904752458,478.57112533348834,67.58356185201242
2024-01-01 02:06:00,73.46774099994406,0.7914033951512773,1.8610338600946483,412.9268138876298,83.45237330149499
2024-01-01 02:07:00,65.95828972987883,2.6420006647849155,1.782193291116578,308.97382334699785,57.70335785215941
2024-01-01 02:07:00,74.36246010545423,2.305724373215773,2.8213297624195715,141.71259053948165,76.25270183214325
2024-01-01 02:08:00,75.30867338230148,1.3701944154838277,1.516718631412724,436.82682879897504,83.42113728563211
2024-01-01 02:08:00,75.10990776321802,1.3713673806795743,2.1952334815175494,411.6194932383972,95.13470230318852
2024-01-01 02:09:00,77.89788923556924,6.605217804547605,2.361666515182244,159.45036936966835,63.84897000842171
2024-01-01 02:09:00,75.76007888918889,3.3558580962965694,2.5158702089633715,211.3567587071179,67.10189452593218
2024-01-01 02:10:00,74.77716550287259,2.3629980618068016,3.336732301174493,357.8235127760078,74.44148187983649
2024-01-01 02:10:00,73.8022527155758,2.909222979475937,2.088826119446612,125.71376822907128,70.6635092864813
2024-01-01 02:11:00,76.47008199653315,7.57991315871469,2.0009041300741703,137.28374419910443,69.0874804115993
2024-01-01 02:11:00,73.84290969397503,3.744179969948693,2.1791865501171124,431.00781979718585,86.98261960450887
2024-01-01 02:12:00,68.81372508562686,2.7945588797350567,1.6754431471531577,104.74115500864274,70.17274378336344
2024-01-01 02:12:00,79.11055423641406,1.427132062562566,2.569205960579495,279.31728412842995,84.06515990684238
2024-01-01 02:13:00,73.71555008037555,3.839711201235043,2.6705964649143152,222.37140078865565,86.05952468561128
2024-01-01 02:13:00,77.73769910084526,5.488937833151022,2.12709052508345,374.5684784313094,89.17409572798812
2024-01-01 02:14:00,83.47806266639043,0.5544701138193202,3.281138038202846,429.5819211634691,73.68434872260335
2024-01-01 02:14:00,77.83135354029343,0.5259192702235131,1.5752696484422748,441.86011776913847,85.74561160214098
2024-01-01 02:15:00,76.92527583968918,1.4453033509247462,1.5570964581078297,427.6553244944247,84.8885185301049
2024-01-01 02:15:00,63.145573133467806,4.81536699455802,3.020397233122877,436.2575851145283,83.09485464330817
2024-01-01 02:16:00,70.69675434042635,6.258437390172331,2.2339374729942296,321.7488777543275,87.36066053722725
